"year","month","ts","time","spi1","spi2","spi3","spi4","spi5","spi6","spi7","spi8","spi9","spi10","spi11","spi12"
1927,9,1927.71,"1927-9-15 00:00:00",1.14711,1.9683,1.90821,2.11794,1.79199,2.28416,2.11342,1.79688,1.69795,1.42843,1.37936,1.70561
1927,10,1927.79,"1927-10-15 00:00:00",-0.858006,0.16543,1.12852,1.29609,1.55327,1.3066,1.83359,1.71182,1.44739,1.36942,1.13163,1.09452
1927,11,1927.88,"1927-11-15 00:00:00",0.216405,-0.740485,0.173379,1.0123,1.22279,1.45593,1.2456,1.73573,1.6077,1.37854,1.31929,1.10789
1927,12,1927.96,"1927-12-15 00:00:00",-1.08879,-0.713344,-1.13673,-0.431044,0.458319,0.765239,1.02702,0.838218,1.35982,1.24511,1.05151,0.985168
1928,1,1928.04,"1928-1-15 00:00:00",0.134312,-0.704223,-0.572858,-0.999178,-0.393358,0.414226,0.715226,0.980391,0.797287,1.29158,1.19179,1.01587
1928,2,1928.12,"1928-2-15 00:00:00",0.824715,0.607318,-0.248708,-0.133107,-0.57816,-0.0684396,0.640126,0.897644,1.16247,0.993092,1.45182,1.32926
1928,3,1928.21,"1928-3-15 00:00:00",-1.26061,-0.11102,-0.119453,-0.691584,-0.580887,-0.968669,-0.447698,0.25756,0.557648,0.813296,0.65138,1.12306
1928,4,1928.29,"1928-4-15 00:00:00",0.696277,-0.345166,0.20578,0.169776,-0.398662,-0.339033,-0.714337,-0.254811,0.411185,0.687127,0.934224,0.773813
1928,5,1928.38,"1928-5-15 00:00:00",-0.040367,0.417015,-0.398414,0.106393,0.085956,-0.426691,-0.368632,-0.71416,-0.285659,0.347594,0.622574,0.862413
1928,6,1928.46,"1928-6-15 00:00:00",-0.313877,-0.327001,0.0973399,-0.557266,-0.0689284,-0.0735306,-0.532368,-0.465857,-0.775115,-0.36941,0.229307,0.504968
1928,7,1928.54,"1928-7-15 00:00:00",-1.58094,-1.40348,-1.43373,-0.832218,-1.29783,-0.76345,-0.722965,-1.07114,-0.978119,-1.23174,-0.819584,-0.230546
1928,8,1928.62,"1928-8-15 00:00:00",0.686973,-0.541752,-0.660502,-0.663919,-0.373647,-0.778429,-0.418128,-0.406051,-0.745221,-0.692747,-0.945913,-0.586921
1928,9,1928.71,"1928-9-15 00:00:00",-1.87406,-0.553018,-1.27475,-1.31072,-1.2481,-0.927006,-1.25292,-0.862789,-0.828344,-1.10517,-1.04646,-1.2672
1928,10,1928.79,"1928-10-15 00:00:00",0.58131,-0.597211,-0.105508,-0.781056,-0.883651,-0.884215,-0.644092,-0.963948,-0.638852,-0.620297,-0.896208,-0.851175
1928,11,1928.88,"1928-11-15 00:00:00",1.4958,1.74002,0.56121,0.744119,0.0289406,-0.0992244,-0.146201,0.0297622,-0.293878,-0.0621993,-0.0662714,-0.372763
1928,12,1928.96,"1928-12-15 00:00:00",-0.108527,1.01689,1.04597,0.3464,0.565619,-0.0841538,-0.201918,-0.246459,-0.0717498,-0.37434,-0.14635,-0.145414
1929,1,1929.04,"1929-1-15 00:00:00",-1.05972,-0.787921,0.349366,0.529583,-0.119625,0.124936,-0.437955,-0.545461,-0.578652,-0.387803,-0.656937,-0.42169
1929,2,1929.12,"1929-2-15 00:00:00",-1.17359,-1.77424,-1.67787,-0.194282,0.0577237,-0.540987,-0.275485,-0.774553,-0.88649,-0.919906,-0.703558,-0.934954
1929,3,1929.21,"1929-3-15 00:00:00",-2.6123,-2.55518,-2.91248,-2.20641,-0.906864,-0.591731,-1.12991,-0.837139,-1.26592,-1.3615,-1.3838,-1.15478
1929,4,1929.29,"1929-4-15 00:00:00",-0.0408263,-1.56957,-1.99264,-2.47761,-2.05684,-0.92841,-0.627108,-1.1528,-0.872073,-1.28882,-1.3796,-1.39673
1929,5,1929.38,"1929-5-15 00:00:00",-0.924833,-0.828518,-1.9539,-2.25373,-2.67824,-2.26854,-1.19739,-0.882833,-1.37586,-1.0873,-1.479,-1.56223
1929,6,1929.46,"1929-6-15 00:00:00",0.140399,-0.590739,-0.604946,-1.58157,-1.85565,-2.28844,-2.02964,-1.08652,-0.800743,-1.25115,-0.996452,-1.37986
1929,7,1929.54,"1929-7-15 00:00:00",-0.689591,-0.50137,-1.07625,-0.948462,-1.72756,-1.99377,-2.35555,-2.13764,-1.29075,-1.00865,-1.41638,-1.18356
1929,8,1929.62,"1929-8-15 00:00:00",-1.46341,-1.38468,-1.13352,-1.45397,-1.3953,-2.01185,-2.25855,-2.5871,-2.37425,-1.60056,-1.32059,-1.69767
1929,9,1929.71,"1929-9-15 00:00:00",-1.45624,-2.09327,-1.87894,-1.61914,-1.85739,-1.76654,-2.29241,-2.47072,-2.74344,-2.54189,-1.82673,-1.55434
1929,10,1929.79,"1929-10-15 00:00:00",0.964333,-0.00806856,-0.77418,-0.960208,-0.885356,-1.16232,-1.15925,-1.66899,-1.88862,-2.1731,-2.03964,-1.41708
1929,11,1929.88,"1929-11-15 00:00:00",-0.631351,0.332751,-0.452781,-1.07044,-1.21615,-1.11587,-1.38303,-1.35608,-1.80028,-2.00967,-2.30342,-2.19482
1929,12,1929.96,"1929-12-15 00:00:00",0.713605,0.0634462,0.585439,-0.0254761,-0.621019,-0.831023,-0.779482,-1.05244,-1.05508,-1.47261,-1.70618,-1.96615
1930,1,1930.04,"1930-1-15 00:00:00",-0.948945,-0.0332212,-0.485031,0.110736,-0.440005,-0.980523,-1.13469,-1.08666,-1.34121,-1.31779,-1.7053,-1.93846
1930,2,1930.12,"1930-2-15 00:00:00",-1.55922,-1.92202,-0.956466,-1.1157,-0.45366,-0.941518,-1.42721,-1.53323,-1.49856,-1.75795,-1.6967,-2.0315
1930,3,1930.21,"1930-3-15 00:00:00",-0.484215,-1.42655,-1.94252,-0.960894,-1.23257,-0.630839,-1.07259,-1.52948,-1.62608,-1.58541,-1.82886,-1.78112
1930,4,1930.29,"1930-4-15 00:00:00",1.03191,0.345367,-0.511537,-1.04764,-0.467762,-0.769216,-0.270938,-0.711287,-1.1592,-1.29662,-1.26529,-1.49826
1930,5,1930.38,"1930-5-15 00:00:00",1.08205,1.51429,0.865771,0.0604919,-0.433898,-0.046098,-0.344302,0.0685436,-0.350024,-0.766963,-0.94443,-0.922602
1930,6,1930.46,"1930-6-15 00:00:00",-1.41359,-0.0797588,0.530249,0.136912,-0.493324,-0.924574,-0.478037,-0.729885,-0.296847,-0.677133,-1.06222,-1.21506
1930,7,1930.54,"1930-7-15 00:00:00",1.1095,0.195194,0.751101,1.04584,0.694325,0.105479,-0.273513,0.00856815,-0.242849,0.100056,-0.252116,-0.617162
1930,8,1930.62,"1930-8-15 00:00:00",0.793134,1.18278,0.525042,0.885367,1.15115,0.852348,0.350473,0.0177698,0.233076,-0.00198263,0.292734,-0.0368377
1930,9,1930.71,"1930-9-15 00:00:00",0.782894,1.01427,1.29699,0.750116,1.03729,1.2613,0.986165,0.525859,0.228763,0.400084,0.184007,0.440701
1930,10,1930.79,"1930-10-15 00:00:00",1.30012,1.49016,1.56507,1.68111,1.24143,1.48192,1.67798,1.40369,0.95259,0.672426,0.788028,0.578613
1930,11,1930.88,"1930-11-15 00:00:00",1.54483,2.42584,2.07138,2.10105,2.15595,1.74107,1.9617,2.10665,1.80618,1.37949,1.12727,1.2061
1930,12,1930.96,"1930-12-15 00:00:00",-1.24185,0.482927,1.11639,1.31905,1.50565,1.66354,1.27887,1.52847,1.70552,1.41478,1.02462,0.766574
1931,1,1931.04,"1931-1-15 00:00:00",1.14725,0.0268207,0.969721,1.46556,1.61664,1.79191,1.91013,1.56988,1.79827,1.93846,1.649,1.27704
1931,2,1931.12,"1931-2-15 00:00:00",-0.0199096,0.784118,-0.14138,0.792555,1.32018,1.45375,1.61546,1.77736,1.47291,1.71363,1.84197,1.55097
1931,3,1931.21,"1931-3-15 00:00:00",-0.706979,-0.567632,0.263058,-0.42469,0.438992,0.980014,1.1349,1.31159,1.51178,1.20941,1.44266,1.59212
1931,4,1931.29,"1931-4-15 00:00:00",0.824034,0.0516818,-0.0654881,0.559958,-0.106569,0.650027,1.15014,1.30033,1.46933,1.6521,1.35393,1.57586
1931,5,1931.38,"1931-5-15 00:00:00",0.0520147,0.589866,-0.00666783,-0.0962107,0.483763,-0.124289,0.590555,1.06673,1.21988,1.37599,1.57537,1.28755
1931,6,1931.46,"1931-6-15 00:00:00",0.401501,0.251652,0.649182,0.145972,0.0406819,0.551976,-0.0180338,0.636407,1.07304,1.2133,1.36178,1.56386
1931,7,1931.54,"1931-7-15 00:00:00",1.43188,1.32619,1.26859,1.35654,0.910795,0.720543,1.10928,0.553432,1.08898,1.44216,1.5577,1.69562
1931,8,1931.62,"1931-8-15 00:00:00",1.43962,1.78531,1.71995,1.5742,1.69447,1.30431,1.12436,1.44821,0.93435,1.40364,1.71222,1.81262
1931,9,1931.71,"1931-9-15 00:00:00",0.846351,1.51464,1.83088,1.80138,1.65826,1.76079,1.4061,1.2259,1.50337,1.04387,1.46796,1.7507
1931,10,1931.79,"1931-10-15 00:00:00",-0.318105,0.251255,0.965831,1.39747,1.42407,1.34065,1.47854,1.16738,1.02093,1.30478,0.872571,1.29427
1931,11,1931.88,"1931-11-15 00:00:00",-1.53479,-1.77012,-0.614189,0.216491,0.818476,0.859391,0.811302,0.96375,0.688773,0.590985,0.885994,0.502769
1931,12,1931.96,"1931-12-15 00:00:00",-0.306525,-1.38864,-1.33469,-0.775017,-0.0220978,0.598409,0.655392,0.622268,0.786233,0.521581,0.440956,0.728158
1932,1,1932.04,"1932-1-15 00:00:00",0.153164,-0.211062,-1.06122,-1.15342,-0.686901,-0.0202101,0.56313,0.627578,0.595476,0.74841,0.500098,0.426306
1932,2,1932.12,"1932-2-15 00:00:00",-1.70459,-0.974386,-1.22104,-1.71869,-1.7649,-1.21455,-0.519005,0.126932,0.202068,0.179184,0.353035,0.137398
1932,3,1932.21,"1932-3-15 00:00:00",-1.0055,-1.92434,-1.48098,-1.37167,-1.96853,-2.01354,-1.47976,-0.808218,-0.149735,-0.0739184,-0.0921304,0.0904903
1932,4,1932.29,"1932-4-15 00:00:00",0.672594,-0.235251,-1.08106,-0.943174,-0.994713,-1.58017,-1.66575,-1.22994,-0.616383,-0.00573144,0.0665154,0.0476875
1932,5,1932.38,"1932-5-15 00:00:00",1.38637,1.48614,0.620198,-0.195484,-0.179499,-0.357005,-0.906318,-1.03221,-0.698894,-0.1713,0.342203,0.407195
1932,6,1932.46,"1932-6-15 00:00:00",-0.856841,0.495102,0.748725,0.118764,-0.542797,-0.506328,-0.629439,-1.12312,-1.21488,-0.887119,-0.380444,0.130228
1932,7,1932.54,"1932-7-15 00:00:00",0.57551,-0.0464823,0.734537,0.853291,0.352208,-0.235296,-0.219345,-0.370175,-0.82614,-0.928748,-0.650121,-0.204782
1932,8,1932.62,"1932-8-15 00:00:00",-0.879508,-0.109075,-0.506142,0.14912,0.34077,-0.0432733,-0.522424,-0.498824,-0.604494,-1.02486,-1.11403,-0.844466
1932,9,1932.71,"1932-9-15 00:00:00",0.95758,0.100144,0.355701,-0.0111279,0.491089,0.633603,0.27665,-0.164887,-0.155564,-0.282372,-0.668456,-0.770527
1932,10,1932.79,"1932-10-15 00:00:00",1.36372,1.65423,0.971376,0.9738,0.656246,1.0482,1.15459,0.800085,0.359365,0.351683,0.188505,-0.179804
1932,11,1932.88,"1932-11-15 00:00:00",-0.234575,1.0629,1.197,0.669315,0.755219,0.461917,0.849731,0.954439,0.624113,0.225102,0.221595,0.0749395
1932,12,1932.96,"1932-12-15 00:00:00",-2.70331,-1.93299,-0.297139,0.144311,-0.257686,-0.00190176,-0.263018,0.15955,0.303297,0.0184979,-0.347385,-0.335302
1933,1,1933.04,"1933-1-15 00:00:00",-1.19315,-2.57172,-2.31789,-0.826653,-0.352148,-0.705853,-0.388879,-0.636794,-0.208121,-0.0490204,-0.296966,-0.645629
1933,2,1933.12,"1933-2-15 00:00:00",0.193514,-0.772178,-2.38636,-1.93295,-0.761909,-0.317631,-0.641776,-0.362359,-0.610321,-0.200204,-0.0435473,-0.281713
1933,3,1933.21,"1933-3-15 00:00:00",-0.695943,-0.389548,-1.14057,-2.10487,-2.0388,-0.984099,-0.549499,-0.848734,-0.558962,-0.791311,-0.39504,-0.236574
1933,4,1933.29,"1933-4-15 00:00:00",-0.832286,-1.17621,-0.822602,-1.45805,-2.32056,-2.27729,-1.24046,-0.805182,-1.0913,-0.776201,-1.00179,-0.601989
1933,5,1933.38,"1933-5-15 00:00:00",0.913371,0.115763,-0.389948,-0.283024,-0.859036,-1.67311,-1.71054,-0.857693,-0.494748,-0.764356,-0.516347,-0.730266
1933,6,1933.46,"1933-6-15 00:00:00",1.86898,1.93168,1.25387,0.685675,0.576574,0.0553265,-0.765889,-0.861067,-0.196069,0.0886735,-0.17511,-0.0069976
1933,7,1933.54,"1933-7-15 00:00:00",-0.422455,0.827276,1.23944,0.6781,0.284084,0.257263,-0.190064,-0.904253,-0.990325,-0.36509,-0.0889796,-0.333072
1933,8,1933.62,"1933-8-15 00:00:00",-0.577778,-0.693931,0.342756,0.648374,0.296579,-0.00341187,0.00566936,-0.384022,-1.00945,-1.09709,-0.512047,-0.245856
1933,9,1933.71,"1933-9-15 00:00:00",-0.851015,-1.05516,-1.02798,-0.0727468,0.236775,-0.0518861,-0.296082,-0.258753,-0.601067,-1.1551,-1.23619,-0.685673
1933,10,1933.79,"1933-10-15 00:00:00",0.0972723,-0.581843,-0.832566,-0.878325,-0.0919932,0.187535,-0.0761415,-0.302156,-0.26878,-0.595386,-1.12046,-1.202
1933,11,1933.88,"1933-11-15 00:00:00",-0.35507,-0.425034,-0.778041,-0.985317,-1.02931,-0.279014,-0.00928417,-0.246888,-0.442507,-0.40251,-0.718586,-1.22945
1933,12,1933.96,"1933-12-15 00:00:00",-2.02613,-1.76222,-1.28825,-1.64957,-1.81338,-1.70585,-0.917208,-0.627211,-0.84316,-0.977628,-0.908469,-1.20276
1934,1,1934.04,"1934-1-15 00:00:00",-0.315138,-1.53652,-1.6458,-1.36733,-1.67398,-1.84774,-1.76334,-1.03596,-0.750762,-0.94415,-1.06776,-1.00675
1934,2,1934.12,"1934-2-15 00:00:00",-0.792666,-0.920167,-2.27356,-1.93295,-1.69413,-1.92389,-2.05783,-1.97554,-1.2886,-1.0106,-1.17872,-1.2681
1934,3,1934.21,"1934-3-15 00:00:00",-0.287495,-0.838031,-1.02827,-1.81495,-1.85917,-1.68994,-1.90673,-2.05074,-1.98679,-1.33401,-1.06979,-1.23637
1934,4,1934.29,"1934-4-15 00:00:00",-0.693586,-0.773563,-1.14949,-1.29616,-2.00038,-2.05884,-1.88325,-2.10349,-2.24089,-2.16185,-1.5106,-1.24171
1934,5,1934.38,"1934-5-15 00:00:00",-1.8153,-2.00588,-1.74843,-1.90161,-1.9608,-2.51647,-2.53043,-2.30923,-2.50536,-2.59809,-2.50787,-1.86093
1934,6,1934.46,"1934-6-15 00:00:00",-0.557062,-1.68701,-1.92758,-1.83007,-1.91515,-2.00644,-2.52325,-2.52423,-2.3086,-2.48162,-2.57701,-2.51777
1934,7,1934.54,"1934-7-15 00:00:00",-1.12398,-1.25124,-2.27563,-2.22801,-2.16434,-2.25225,-2.30698,-2.74985,-2.76117,-2.54074,-2.69095,-2.79674
1934,8,1934.62,"1934-8-15 00:00:00",0.478497,-0.451951,-0.689548,-1.33331,-1.53161,-1.54665,-1.72265,-1.81813,-2.25601,-2.33012,-2.18358,-2.34197
1934,9,1934.71,"1934-9-15 00:00:00",-0.539324,-0.0653234,-0.684649,-0.880282,-1.42646,-1.5905,-1.5948,-1.73234,-1.80668,-2.20855,-2.28946,-2.16378
1934,10,1934.79,"1934-10-15 00:00:00",0.510027,-0.0162256,0.195585,-0.364631,-0.56939,-1.07731,-1.26986,-1.30621,-1.46478,-1.55612,-1.94591,-2.03798
1934,11,1934.88,"1934-11-15 00:00:00",-0.218892,0.118205,-0.234854,-0.0181349,-0.497973,-0.671255,-1.15257,-1.31676,-1.33064,-1.48622,-1.59263,-1.98767
1934,12,1934.96,"1934-12-15 00:00:00",-0.295163,-0.529149,-0.150491,-0.442734,-0.238652,-0.656596,-0.821307,-1.29314,-1.4566,-1.43664,-1.59569,-1.67633
1935,1,1935.04,"1935-1-15 00:00:00",0.111548,-0.231297,-0.443928,-0.157143,-0.414053,-0.235401,-0.630024,-0.798654,-1.24375,-1.38795,-1.37997,-1.55048
1935,2,1935.12,"1935-2-15 00:00:00",1.48169,1.15665,0.731142,0.397866,0.530584,0.264318,0.381665,-0.0528577,-0.226565,-0.657125,-0.812922,-0.843454
1935,3,1935.21,"1935-3-15 00:00:00",-0.768513,0.709527,0.591455,0.243457,0.0525939,0.211779,-0.0164311,0.110736,-0.276242,-0.43938,-0.848313,-0.995615
1935,4,1935.29,"1935-4-15 00:00:00",2.05018,1.05963,1.64794,1.51072,1.05935,0.835103,0.92172,0.678127,0.768988,0.339531,0.181913,-0.204805
1935,5,1935.38,"1935-5-15 00:00:00",-0.290098,1.49459,0.723752,1.37566,1.25958,0.869327,0.669393,0.760637,0.538192,0.627536,0.232204,0.0822475
1935,6,1935.46,"1935-6-15 00:00:00",0.642548,0.203877,1.52274,0.898035,1.43441,1.34674,0.979806,0.78143,0.853107,0.641965,0.721813,0.346787
1935,7,1935.54,"1935-7-15 00:00:00",-1.53449,-0.70617,-0.934673,0.40191,0.00467566,0.662744,0.616738,0.373372,0.227497,0.337376,0.160977,0.256022
1935,8,1935.62,"1935-8-15 00:00:00",-0.496676,-1.3634,-0.845792,-0.93653,0.0942422,-0.212252,0.390241,0.363664,0.175467,0.0519438,0.167773,0.00876635
1935,9,1935.71,"1935-9-15 00:00:00",0.656466,0.0783522,-0.756131,-0.44737,-0.55714,0.294799,0.0108035,0.517736,0.488899,0.310887,0.195092,0.292655
1935,10,1935.79,"1935-10-15 00:00:00",1.18139,1.30654,0.808746,0.00977078,0.18924,0.0535426,0.756988,0.469348,0.891241,0.858481,0.657149,0.541152
1935,11,1935.88,"1935-11-15 00:00:00",-0.98199,0.382952,0.571038,0.234228,-0.411216,-0.208658,-0.323896,0.375689,0.124569,0.561309,0.541881,0.376751
1935,12,1935.96,"1935-12-15 00:00:00",-0.144197,-0.921894,0.105973,0.337736,0.0682599,-0.513795,-0.320399,-0.432417,0.256178,0.0196164,0.456114,0.435119
1936,1,1936.04,"1936-1-15 00:00:00",0.57377,0.181427,-0.441653,0.295697,0.486971,0.242367,-0.319813,-0.153326,-0.261216,0.379677,0.145513,0.557225
1936,2,1936.12,"1936-2-15 00:00:00",0.740294,0.847323,0.52654,-0.0762911,0.525971,0.681893,0.448295,-0.0977101,0.0504572,-0.058205,0.546685,0.304838
1936,3,1936.21,"1936-3-15 00:00:00",-1.28141,-0.198707,0.107,-0.0701438,-0.532572,0.0865862,0.272216,0.067436,-0.419014,-0.269937,-0.37029,0.234345
1936,4,1936.29,"1936-4-15 00:00:00",1.58746,0.428958,0.691987,0.852916,0.562346,0.105035,0.608761,0.750628,0.543236,0.034324,0.169642,0.0698927
1936,5,1936.38,"1936-5-15 00:00:00",-0.565952,0.885612,-0.00400915,0.345512,0.532603,0.311093,-0.107696,0.391967,0.543016,0.34877,-0.121994,0.012128
1936,6,1936.46,"1936-6-15 00:00:00",0.153984,-0.351185,0.746187,0.020547,0.325421,0.504296,0.304209,-0.0852523,0.378584,0.520043,0.339806,-0.102851
1936,7,1936.54,"1936-7-15 00:00:00",1.0414,0.864766,0.499472,1.15546,0.562436,0.733832,0.866589,0.645973,0.286329,0.670585,0.788724,0.621241
1936,8,1936.62,"1936-8-15 00:00:00",-0.291816,0.548605,0.49845,0.205218,0.802827,0.330299,0.515117,0.647632,0.478372,0.159004,0.529554,0.648533
1936,9,1936.71,"1936-9-15 00:00:00",0.789619,0.308488,0.781946,0.73091,0.460635,0.961121,0.532918,0.672085,0.781066,0.620336,0.330233,0.657411
1936,10,1936.79,"1936-10-15 00:00:00",0.475236,0.794191,0.451592,0.817549,0.788397,0.55816,1.01874,0.620536,0.745989,0.852259,0.690488,0.413823
1936,11,1936.88,"1936-11-15 00:00:00",-0.0517858,0.215903,0.537557,0.287179,0.672384,0.648477,0.444727,0.882003,0.509184,0.640943,0.75056,0.609834
1936,12,1936.96,"1936-12-15 00:00:00",-0.375668,-0.462776,-0.128134,0.199379,0.0148352,0.433683,0.426988,0.238452,0.683999,0.326301,0.472261,0.578142
1937,1,1937.04,"1937-1-15 00:00:00",0.231209,-0.203499,-0.320245,-0.0796999,0.211213,0.0457815,0.43347,0.433405,0.252867,0.674221,0.334564,0.47728
1937,2,1937.12,"1937-2-15 00:00:00",1.80653,1.51936,1.04282,0.719445,0.796406,0.979635,0.800815,1.0523,1.05901,0.889835,1.24459,0.870986
1937,3,1937.21,"1937-3-15 00:00:00",0.807326,1.77429,1.65551,1.09117,0.909384,0.970713,1.1288,0.966663,1.18644,1.1896,1.03152,1.36601
1937,4,1937.29,"1937-4-15 00:00:00",1.37239,1.42607,2.13309,2.03294,1.48132,1.29795,1.33357,1.47432,1.31264,1.48977,1.49014,1.3329
1937,5,1937.38,"1937-5-15 00:00:00",-0.487475,0.726801,0.984317,1.79051,1.70509,1.22442,1.06544,1.10986,1.26275,1.10506,1.30989,1.31105
1937,6,1937.46,"1937-6-15 00:00:00",0.605168,0.0488025,0.87967,1.10754,1.79599,1.74265,1.30013,1.13825,1.16688,1.30386,1.15695,1.35551
1937,7,1937.54,"1937-7-15 00:00:00",-0.433871,-0.0251058,-0.372424,0.369807,0.637279,1.35952,1.328,0.981966,0.85979,0.905438,1.05027,0.926309
1937,8,1937.62,"1937-8-15 00:00:00",-0.170007,-0.457043,-0.152986,-0.37887,0.194304,0.436086,1.10714,1.09771,0.817533,0.72263,0.77932,0.923308
1937,9,1937.71,"1937-9-15 00:00:00",0.255299,-0.0151845,-0.300543,-0.0709796,-0.272881,0.222394,0.43354,1.02917,1.01861,0.777172,0.69434,0.750219
1937,10,1937.79,"1937-10-15 00:00:00",-1.01535,-0.668585,-0.673365,-0.762866,-0.528519,-0.692149,-0.201398,0.0387198,0.659608,0.6661,0.459846,0.389139
1937,11,1937.88,"1937-11-15 00:00:00",-0.815176,-1.91574,-1.11377,-1.06401,-1.09793,-0.84196,-0.994613,-0.501766,-0.246006,0.372129,0.38799,0.212944
1937,12,1937.96,"1937-12-15 00:00:00",-0.387358,-1.02536,-1.47425,-1.24268,-1.25813,-1.25939,-1.02003,-1.17497,-0.690537,-0.414994,0.202878,0.220355
1938,1,1938.04,"1938-1-15 00:00:00",1.54301,0.755468,0.199352,-0.359739,-0.283982,-0.381872,-0.527254,-0.362604,-0.51755,-0.106978,0.0924507,0.637609
1938,2,1938.12,"1938-2-15 00:00:00",-0.333971,0.959609,0.485315,-0.0480734,-0.554867,-0.454068,-0.532563,-0.658497,-0.506979,-0.662246,-0.245583,-0.0365596
1938,3,1938.21,"1938-3-15 00:00:00",-0.98078,-0.977699,0.322497,-0.0182784,-0.424703,-0.873406,-0.752479,-0.81544,-0.906468,-0.752876,-0.897442,-0.487381
1938,4,1938.29,"1938-4-15 00:00:00",-0.729156,-1.31001,-1.28642,-0.0662079,-0.315957,-0.691763,-1.10434,-0.981001,-1.03388,-1.101,-0.942703,-1.07892
1938,5,1938.38,"1938-5-15 00:00:00",0.32262,-0.348777,-0.91313,-0.989874,0.0266644,-0.21785,-0.568951,-0.952719,-0.854572,-0.903423,-0.991059,-0.843439
1938,6,1938.46,"1938-6-15 00:00:00",-1.17089,-0.601508,-1.01147,-1.42588,-1.37901,-0.412985,-0.582335,-0.886339,-1.2177,-1.10551,-1.14218,-1.21391
1938,7,1938.54,"1938-7-15 00:00:00",0.0814842,-0.635174,-0.496601,-0.770117,-1.14877,-1.19324,-0.381189,-0.541668,-0.823471,-1.12591,-1.0287,-1.07681
1938,8,1938.62,"1938-8-15 00:00:00",0.982775,0.606105,0.0456698,0.125486,-0.172869,-0.519215,-0.64119,0.00189114,-0.179487,-0.451598,-0.751032,-0.682137
1938,9,1938.71,"1938-9-15 00:00:00",-0.416884,0.399657,0.278301,-0.183089,-0.0943267,-0.342124,-0.637889,-0.73083,-0.144824,-0.295469,-0.543651,-0.816338
1938,10,1938.79,"1938-10-15 00:00:00",0.524411,0.0674171,0.554445,0.423398,0.0262067,0.0893652,-0.148318,-0.434688,-0.541968,-0.0044144,-0.159472,-0.398743
1938,11,1938.88,"1938-11-15 00:00:00",-0.218892,0.133582,-0.165522,0.301235,0.239202,-0.120436,-0.056516,-0.270391,-0.524393,-0.621689,-0.115513,-0.260139
1938,12,1938.96,"1938-12-15 00:00:00",-0.40695,-0.614317,-0.199603,-0.438835,0.0148352,0.00503247,-0.331367,-0.265041,-0.468768,-0.692,-0.783488,-0.276543
1939,1,1939.04,"1939-1-15 00:00:00",0.707882,0.114171,-0.130154,0.103783,-0.121284,0.255818,0.209518,-0.11095,-0.0527997,-0.250143,-0.479986,-0.58548
1939,2,1939.12,"1939-2-15 00:00:00",-0.577746,0.0825673,-0.360567,-0.451188,-0.194182,-0.379206,-0.00272771,-0.0106886,-0.32344,-0.26441,-0.445128,-0.648417
1939,3,1939.21,"1939-3-15 00:00:00",1.15567,0.416908,0.703412,0.28397,0.0900919,0.252582,0.0583821,0.370391,0.319367,0.031466,0.0815282,-0.105375
1939,4,1939.29,"1939-4-15 00:00:00",0.469348,1.09741,0.513807,0.771801,0.381941,0.192401,0.342451,0.151937,0.450848,0.393812,0.112584,0.160537
1939,5,1939.38,"1939-5-15 00:00:00",0.309679,0.489328,1.06229,0.543619,0.783092,0.41827,0.241207,0.376509,0.19726,0.476232,0.4227,0.155185
1939,6,1939.46,"1939-6-15 00:00:00",-0.780135,-0.368512,-0.091435,0.565711,0.165216,0.424849,0.135093,-0.0144431,0.13472,-0.0231115,0.25149,0.222205
1939,7,1939.54,"1939-7-15 00:00:00",0.526924,-0.0518376,0.0435993,0.199367,0.678801,0.331463,0.548322,0.275766,0.134379,0.257736,0.111643,0.359863
1939,8,1939.62,"1939-8-15 00:00:00",0.279596,0.47325,0.0598003,0.132765,0.243932,0.635684,0.351801,0.543759,0.305214,0.177854,0.289652,0.153514
1939,9,1939.71,"1939-9-15 00:00:00",0.618116,0.547774,0.633968,0.279927,0.322334,0.408101,0.736312,0.471194,0.634876,0.415387,0.297351,0.393125
1939,10,1939.79,"1939-10-15 00:00:00",1.72873,1.79053,1.57527,1.42161,1.1239,1.12565,1.16685,1.40036,1.11069,1.2458,0.987099,0.865866
1939,11,1939.88,"1939-11-15 00:00:00",1.35471,2.67429,2.18034,1.99702,1.8319,1.544,1.54998,1.5606,1.72381,1.44685,1.579,1.32273
1939,12,1939.96,"1939-12-15 00:00:00",-0.220542,0.823914,1.66006,1.76131,1.72432,1.61027,1.35221,1.37923,1.40604,1.56057,1.31156,1.42844
1940,1,1940.04,"1940-1-15 00:00:00",-1.32135,-1.0134,0.0785375,1.07444,1.1865,1.19089,1.17502,0.945615,0.975247,1.00946,1.20343,0.985886
1940,2,1940.12,"1940-2-15 00:00:00",-0.265305,-1.25748,-1.38162,-0.131205,0.857024,0.967546,0.974307,1.00324,0.795688,0.834494,0.869016,1.06294
1940,3,1940.21,"1940-3-15 00:00:00",1.36257,0.745077,-0.063192,-0.243796,0.459083,1.25562,1.33166,1.33364,1.32413,1.13102,1.1655,1.18769
1940,4,1940.29,"1940-4-15 00:00:00",0.223319,1.12744,0.677352,-0.0191856,-0.199032,0.45624,1.2317,1.32033,1.32521,1.32107,1.12776,1.15829
1940,5,1940.38,"1940-5-15 00:00:00",-0.221431,-0.103066,0.821103,0.467014,-0.161783,-0.304327,0.325964,1.07513,1.17343,1.1753,1.19771,1.01133
